Serial number,Time,Status,EacToday(kWh),EacTotal(kWh),Vpv1(V),Vpv2(V),Vpv3(V),Vpv4(V),Vpv5(V),Vpv6(V),Vpv7(V),Vpv8(V),Vpv9(V),Vpv10(V),Vpv11(V),Vpv12(V),Vpv13(V),Vpv14(V),Vpv15(V),Vpv16(V),Ipv1(A),Ipv2(A),Ipv3(A),Ipv4(A),Ipv5(A),Ipv6(A),Ipv7(A),Ipv8(A),Ipv9(A),Ipv10(A),Ipv11(A),Ipv12(A),Ipv13(A),Ipv14(A),Ipv15(A),Ipv16(A),Ppv1(W),Ppv2(W),Ppv3(W),Ppv4(W),Ppv5(W),Ppv6(W),Ppv7(W),Ppv8(W),Ppv9(W),Ppv10(W),Ppv11(W),Ppv12(W),Ppv13(W),Ppv14(W),Ppv15(W),Ppv16(W),Ppv(W),EpvToday(kWh),EpvTotal(kWh),TimeTotal(H),VacRS(V),VacST(V),VacTR(V),IacR(A),IacS(A),IacT(A),PacR(VA),PacS(VA),PacT(VA),VacR(V),VacS(V),VacT(V),Fac(Hz),Pac(W),PF,#NAME?,#NAME?.1,INVTemp(℃),AMTemp1(℃),BTTemp(℃),OUTTemp(℃),AMTemp2(℃),Vstr1(V),Vstr2(V),Vstr3(V),Vstr4(V),Vstr5(V),Vstr6(V),Vstr7(V),Vstr8(V),Vstr9(V),Vstr10(V),Vstr11(V),Vstr12(V),Vstr13(V),Vstr14(V),Vstr15(V),Vstr16(V),Vstr17(V),Vstr18(V),Vstr19(V),Vstr20(V),Vstr21(V),Vstr22(V),Vstr23(V),Vstr24(V),Vstr25(V),Vstr26(V),Vstr27(V),Vstr28(V),Vstr29(V),Vstr30(V),Vstr31(V),Vstr32(V),Istr1(A),Istr2(A),Istr3(A),Istr4(A),Istr5(A),Istr6(A),Istr7(A),Istr8(A),Istr9(A),Istr10(A),Istr11(A),Istr12(A),Istr13(A),Istr14(A),Istr15(A),Istr16(A),Istr17(A),Istr18(A),Istr19(A),Istr20(A),Istr21(A),Istr22(A),Istr23(A),Istr24(A),Istr25(A),Istr26(A),Istr27(A),Istr28(A),Istr29(A),Istr30(A),Istr31(A),Istr32(A),PIDStatus,Vpid1(V),Vpid2(V),Vpid3(V),Vpid4(V),Vpid5(V),Vpid6(V),Vpid7(V),Vpid8(V),Vpid9(V),Vpid10(V),Vpid11(V),Vpid12(V),Vpid13(V),Vpid14(V),Vpid15(V),Vpid(V),Ipid1(mA),Ipid2(mA),Ipid3(mA),Ipid4(mA),Ipid5(mA),Ipid6(mA),Ipid7(mA),Ipid8(mA),Ipid9(mA),Ipid10(mA),Ipid11(mA),Ipid12(mA),Ipid13(mA),Ipid14(mA),Ipid15(mA),Ipid16(mA),PidFaultCode,FaultCode,FaultBit,Subcode(fault/warn),WarnCode,WarnBit,StrUnmatch,StrUnblance,StrBreak,WarnValue1,WarnValue2,WarnValue3,FaultValue,DerateMode,PV ISO(KΩ),R_DCI(mA),S_DCI(mA),T_DCI(mA),PID_BUS(V),GFCI(mA),SVG/APF Status,CT_I_R(A),CT_I_S(A),CT_I_T(A),CT_Q_R(Var),CT_Q_S(Var),CT_Q_T(Var),CT_HAR_I_R(A),CT_HAR_I_S(A),CT_HAR_I_T(A),COMP_Q_R(Var),COMP_Q_S(Var),COMP_Q_T(Var),COMP_HAR_I_R(A),COMP_HAR_I_S(A),COMP_HAR_I_T(A),Debug1,Debug2,Debug3,ReactPower(Var),ReactPowerMax(Var),ReactPower_Total(kWh),isAgain,AfciStatus,StrengthPv1,StrengthPv2,Pstr1(W),Pstr2(W),Pstr3(W),Pstr4(W),Pstr5(W),Pstr6(W),Pstr7(W),Pstr8(W),Pstr9(W),Pstr10(W),Pstr11(W),Pstr12(W),Pstr13(W),Pstr14(W),Pstr15(W),Pstr16(W),Pstr17(W),Pstr18(W),Pstr19(W),Pstr20(W),Pstr21(W),Pstr22(W),Pstr23(W),Pstr24(W),Pstr25(W),Pstr26(W),Pstr27(W),Pstr28(W),Pstr29(W),Pstr30(W),Pstr31(W),Pstr32(W),Total_String_Power(W),Conversion_Efficiency(%),String_Power_CV(%),Temp_Range(℃)
GKLHE8100T,2025-04-04 13:31:00,Operating,496.3,12350.9,714.2,712.3,712.6,722.9,719.9,724.9,726.3,646.3,591.9,602.0,0,0,0,0,0,0,22.2,22.5,22.4,21.8,21.5,10.8,10.8,10.8,10.3,10.1,0,0,0,0,0,0,15855.2,16026.7,15962.2,15759.2,15477.8,7828.9,7844.0,6980.0,6096.5,6080.2,0,0,0,0,0,0,113880.0,442.6,10958.4,224.4,390.2,391.1,389.5,163.0,162.9,162.3,36740.2,36636.2,36614.8,225.4,224.9,225.6,50.0,109015.6,1,361.1,363.9,69.5,69.7,57.5,0,63.9,708.5,708.5,710.2,710.2,718.1,718.1,722.0,722.0,719.4,719.4,725.3,725.3,726.2,726.2,644.7,644.7,591.9,591.9,602.0,602.0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,10.6,11.1,10.8,11.1,10.4,10.8,10.9,10.9,10.4,11.0,0,10.9,0,11.0,0,10.5,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,101.7,28.0,46.5,15.4,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7080，7231,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2182.2,60546.8,370.0,False,0,0,0,8006.05,7510.099999999999,7883.22,7670.160000000001,7970.91,7468.240000000001,7797.6,7869.8,7841.46,7481.76,7978.299999999999,0.0,7915.580000000001,0.0,7091.700000000001,0.0,6214.95,0.0,6200.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,112900.43000000001,96.55906536405574,108.74630729676488,69.7
GKLHE8100T,2025-04-04 13:33:00,Operating,500.1,12354.8,705.7,711.2,722.5,722.7,720.1,725.6,720.5,647.2,588.3,594.9,0,0,0,0,0,0,22.5,22.6,22.1,21.7,21.5,10.7,10.8,10.8,10.3,10.2,0,0,0,0,0,0,15878.2,16073.1,15967.2,15682.5,15482.1,7763.9,7781.4,6989.7,6059.4,6067.9,0,0,0,0,0,0,113728.7,446.1,10961.9,224.4,390.1,389.8,389.8,163.3,163.2,162.5,36905.8,36589.4,36578.7,226.0,224.2,225.1,50.0,108948.5,1,360.2,362.6,69.1,69.7,57.2,0,63.9,702.7,702.7,709.2,709.2,725.9,725.9,722.6,722.6,721.3,721.3,722.6,722.6,720.5,720.5,648.8,648.8,588.3,588.3,594.9,594.9,0,0,0,0,0,0,0,0,0,0,0,0,11.4,10.6,11.1,10.8,11.0,10.3,10.8,10.8,10.9,10.4,11.0,0,10.9,0,10.9,0,10.6,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,33.1,66.5,42.6,15.3,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7025，7230,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2167.2,60546.8,370.0,False,0,0,0,8010.780000000001,7448.62,7872.12,7659.360000000001,7984.9,7476.77,7804.080000000001,7804.080000000001,7862.17,7501.5199999999995,7948.6,0.0,7853.45,0.0,7071.92,0.0,6235.98,0.0,6186.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,112721.31000000001,96.6529753779476,108.73774421293325,69.7
GKLHE8100T,2025-04-04 13:35:00,Operating,503.7,12358.4,714.9,710.4,717.4,718.1,717.8,723.6,714.7,642.6,591.5,598.4,0,0,0,0,0,0,22.1,22.5,22.1,21.7,21.3,10.7,10.8,10.8,10.2,10.1,0,0,0,0,0,0,15799.2,15984.0,15854.5,15582.7,15289.1,7742.5,7718.7,6940.0,6033.3,6043.8,0,0,0,0,0,0,112925.0,449.5,10965.3,224.5,390.2,390.1,389.9,162.1,162.0,161.4,36618.3,36336.6,36363.4,225.9,224.3,225.3,50.0,108295.5,1,359.6,362.4,68.9,69.8,57.4,0,63.9,712.4,712.4,715.2,715.2,722.5,722.5,714.5,714.5,723.1,723.1,724.0,724.0,715.5,715.5,647.0,647.0,591.5,591.5,598.4,598.4,0,0,0,0,0,0,0,0,0,0,0,0,11.2,10.5,10.9,10.7,11.0,10.3,10.9,10.8,10.8,10.3,10.9,0,10.9,0,10.9,0,10.4,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,18.8,66.0,47.1,15.4,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7116，7218,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2187.9,60546.8,370.1,False,0,0,0,7978.879999999999,7480.2,7795.680000000001,7652.64,7947.5,7441.750000000001,7788.05,7716.6,7809.4800000000005,7447.930000000001,7891.6,0.0,7798.95,0.0,7052.3,0.0,6151.6,0.0,6163.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,112116.68000000002,96.59178277487345,108.74432669835552,69.8
GKLHE8100T,2025-04-04 13:37:00,Operating,507.7,12362.4,708.6,702.9,725.7,716.6,722.5,717.0,726.1,643.2,594.5,600.7,0,0,0,0,0,0,22.4,22.7,21.9,21.8,21.3,10.7,10.7,10.8,10.2,10.0,0,0,0,0,0,0,15872.6,15955.8,15892.8,15621.8,15389.2,7671.9,7769.2,6946.5,6063.9,6007.0,0,0,0,0,0,0,113166.6,452.8,10968.6,224.5,390.3,389.9,390.0,162.4,162.2,161.7,36686.1,36397.6,36431.0,225.9,224.4,225.3,50.0,108478.7,1,360.3,362.8,68.9,69.8,57.3,0,64.0,708.5,708.5,703.1,703.1,725.7,725.7,716.7,716.7,722.8,722.8,722.1,722.1,719.9,719.9,643.5,643.5,594.5,594.5,600.7,600.7,0,0,0,0,0,0,0,0,0,0,0,0,11.3,10.5,11.1,10.9,10.9,10.2,10.8,10.8,10.8,10.3,10.9,0,10.9,0,11.0,0,10.4,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,57.8,61.4,119.2,15.3,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7080，7231,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2172.0,60546.8,370.2,False,0,0,0,8006.05,7439.25,7804.41,7663.790000000001,7910.130000000001,7402.14,7740.360000000001,7740.360000000001,7806.24,7444.84,7870.89,0.0,7846.91,0.0,7078.5,0.0,6182.8,0.0,6127.14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,112063.81000000001,96.80083159764065,108.7451020664068,69.8
GKLHE8100T,2025-04-04 13:40:00,Operating,512.8,12367.5,705.3,706.1,714.5,723.5,717.5,720.3,718.4,642.4,590.5,598.9,0,0,0,0,0,0,22.3,22.4,22.0,21.4,21.2,10.6,10.7,10.8,10.2,9.9,0,0,0,0,0,0,15728.1,15816.6,15719.0,15482.9,15211.0,7635.1,7686.8,6937.9,6023.1,5929.1,0,0,0,0,0,0,112110.0,457.4,10973.2,224.5,389.9,389.2,389.7,160.1,160.1,159.6,36150.5,35846.3,35910.0,225.8,223.9,225.0,50.0,107421.8,1,359.4,362.1,68.5,69.9,57.2,0,64.1,704.8,704.8,711.5,711.5,719.4,719.4,723.6,723.6,717.6,717.6,720.4,720.4,718.1,718.1,638.8,638.8,590.5,590.5,598.9,598.9,0,0,0,0,0,0,0,0,0,0,0,0,11.3,10.5,10.9,10.7,10.9,10.3,10.6,10.6,10.8,10.2,10.8,0,10.8,0,11.0,0,10.4,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,27.1,38.8,3.5,15.2,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，317，32998，0，7042，7215,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2164.6,60546.8,370.2,False,0,0,0,7964.24,7400.4,7755.35,7613.049999999999,7841.46,7409.820000000001,7670.16,7670.16,7750.080000000001,7319.5199999999995,7780.320000000001,0.0,7755.4800000000005,0.0,7026.799999999999,0.0,6141.2,0.0,6048.889999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,111146.93000000001,96.6484634348425,108.75067069442544,69.9
GKLHE8100T,2025-04-04 13:42:00,Operating,516.6,12371.2,712.3,707.1,724.2,726.2,725.4,725.8,721.1,642.5,589.7,597.1,0,0,0,0,0,0,22.0,22.3,21.6,21.2,20.8,10.5,10.6,10.7,10.1,9.8,0,0,0,0,0,0,15670.6,15768.3,15642.7,15395.4,15088.3,7620.9,7643.6,6874.7,5955.9,5851.5,0,0,0,0,0,0,111498.2,461.1,10976.9,224.6,389.4,389.1,389.3,160.3,160.4,159.7,36179.7,35881.4,35884.5,225.7,223.7,224.7,50.0,106906.8,1,360.9,363.6,68.8,69.9,57.5,0,64.1,710.9,710.9,707.3,707.3,720.4,720.4,721.7,721.7,724.0,724.0,726.0,726.0,720.9,720.9,648.6,648.6,589.7,589.7,597.1,597.1,0,0,0,0,0,0,0,0,0,0,0,0,11.2,10.4,11.0,10.6,10.8,10.2,10.6,10.6,10.6,10.1,10.7,0,10.7,0,10.8,0,10.4,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,48.7,106.0,57.2,15.3,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7105，7236,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2118.5,60546.8,370.3,False,0,0,0,7962.079999999999,7393.36,7780.299999999999,7497.379999999999,7780.320000000001,7348.079999999999,7650.02,7650.02,7674.4,7312.4,7768.2,0.0,7713.629999999999,0.0,7004.880000000001,0.0,6132.880000000001,0.0,6030.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,110698.66,96.57461074957908,108.74441092979212,69.9
GKLHE8100T,2025-04-04 13:45:00,Operating,521.8,12376.5,708.0,711.4,723.1,722.8,724.0,725.2,727.9,650.8,591.3,604.7,0,0,0,0,0,0,22.2,22.3,21.8,21.5,21.1,10.6,10.6,10.6,10.2,9.7,0,0,0,0,0,0,15717.6,15864.2,15763.5,15540.2,15276.4,7687.1,7715.7,6898.4,6031.2,5865.5,0,0,0,0,0,0,112366.7,465.6,10981.4,224.6,389.6,389.2,389.3,161.6,161.5,161.0,36473.1,36159.8,36192.8,225.7,223.9,224.8,50.0,107744.3,1,361.2,363.6,69.1,69.7,57.4,0,64.0,705.3,705.3,711.2,711.2,723.1,723.1,721.1,721.1,721.0,721.0,723.4,723.4,721.8,721.8,650.0,650.0,591.3,591.3,604.7,604.7,0,0,0,0,0,0,0,0,0,0,0,0,11.3,10.5,10.9,10.7,10.9,10.2,10.7,10.7,10.8,10.3,10.9,0,10.8,0,10.8,0,10.4,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,88.5,42.3,2.6,15.3,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，318，32998，0，7042，7211,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2100.0,60546.8,370.4,False,0,0,0,7969.89,7405.65,7752.080000000001,7609.84,7881.790000000001,7375.62,7715.7699999999995,7715.7699999999995,7786.8,7426.3,7885.06,0.0,7795.44,0.0,7020.000000000001,0.0,6149.5199999999995,0.0,6047.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,111536.53,96.60001077673836,108.77189960937324,69.7
GKLHE8100T,2025-04-04 13:47:00,Operating,526.3,12380.9,708.4,710.7,723.8,725.8,722.8,726.6,734.6,644.4,589.9,606.8,0,0,0,0,0,0,22.1,22.3,21.7,21.3,21.0,10.5,10.5,10.7,10.1,9.6,0,0,0,0,0,0,15655.6,15848.6,15706.4,15459.5,15178.8,7629.3,7713.3,6895.0,5957.9,5825.2,0,0,0,0,0,0,111899.6,469.7,10985.5,224.6,389.8,389.3,389.6,160.9,160.7,160.3,36331.2,35996.8,36035.4,225.8,224.0,224.8,50.0,107284.9,1,364.4,367.1,68.7,69.7,57.1,0,63.9,712.2,712.2,716.0,716.0,729.0,729.0,729.4,729.4,723.4,723.4,727.1,727.1,734.5,734.5,652.0,652.0,589.9,589.9,606.8,606.8,0,0,0,0,0,0,0,0,0,0,0,0,11.1,10.4,10.8,10.5,10.8,10.1,10.5,10.5,10.7,10.2,10.8,0,10.5,0,10.7,0,10.4,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,1.0,38.3,0.1,15.3,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7113，7315,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2139.9,60546.8,370.5,False,0,0,0,7905.42,7406.880000000001,7732.8,7518.0,7873.200000000001,7362.9,7658.7,7658.7,7740.379999999999,7378.679999999999,7852.680000000001,0.0,7712.25,0.0,6976.4,0.0,6134.96,0.0,6007.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,110919.26999999999,96.72340973755057,108.7651808327253,69.7
GKLHE8100T,2025-04-04 13:49:00,Operating,530.1,12384.8,711.5,714.5,724.5,724.5,722.2,723.9,724.3,647.6,595.6,600.6,0,0,0,0,0,0,22.0,22.1,21.6,21.3,21.0,10.6,10.6,10.6,10.0,9.7,0,0,0,0,0,0,15653.0,15790.4,15649.2,15431.8,15166.2,7673.3,7677.5,6864.5,5956.0,5825.8,0,0,0,0,0,0,111687.4,473.2,10988.9,224.7,393.8,394.4,393.2,158.8,158.5,158.0,36158.7,35947.8,35945.0,227.7,226.8,227.5,50.0,107030.0,1,359.7,362.5,68.3,69.6,57.1,0,63.9,716.5,716.5,711.7,711.7,729.3,729.3,726.1,726.1,726.0,726.0,723.9,723.9,723.9,723.9,638.8,638.8,595.6,595.6,600.6,600.6,0,0,0,0,0,0,0,0,0,0,0,0,11.1,10.3,10.9,10.6,10.7,10.0,10.5,10.5,10.6,10.1,10.8,0,10.7,0,10.9,0,10.3,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,90.9,68.6,7.2,15.2,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7156，7255,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2188.1,60546.8,370.5,False,0,0,0,7953.15,7379.950000000001,7757.530000000001,7544.02,7803.509999999999,7293.0,7624.05,7624.05,7695.599999999999,7332.599999999999,7818.12,0.0,7745.73,0.0,6962.92,0.0,6134.68,0.0,5945.9400000000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,110614.85,96.75916027549646,108.78530329024028,69.6
GKLHE8100T,2025-04-04 13:51:00,Operating,533.9,12388.6,709.4,714.2,725.7,729.0,722.8,724.8,730.4,647.6,582.0,604.3,0,0,0,0,0,0,22.2,22.2,21.6,21.2,21.0,10.6,10.5,10.6,10.3,9.6,0,0,0,0,0,0,15748.6,15855.2,15675.1,15454.8,15178.8,7682.8,7669.2,6864.5,5994.6,5801.2,0,0,0,0,0,0,111914.6,476.4,10992.2,224.7,394.0,393.1,393.6,159.1,158.7,158.4,36322.5,35913.8,35972.6,228.3,226.3,227.1,50.0,107240.0,1,362.4,364.8,68.5,69.5,57.3,0,63.9,707.9,707.9,709.2,709.2,719.0,719.0,726.1,726.1,720.9,720.9,727.2,727.2,729.6,729.6,647.0,647.0,582.0,582.0,604.3,604.3,0,0,0,0,0,0,0,0,0,0,0,0,11.2,10.5,10.9,10.6,10.9,10.2,10.5,10.5,10.7,10.2,10.8,0,10.6,0,10.8,0,10.5,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,10.4,99.9,66.5,15.2,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，318，32998，0，7081，7272,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2148.1,60546.8,370.6,False,0,0,0,7928.48,7432.95,7730.280000000001,7517.52,7837.1,7333.799999999999,7624.05,7624.05,7713.629999999999,7353.179999999999,7853.760000000001,0.0,7733.76,0.0,6987.6,0.0,6111.0,0.0,5982.57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,110763.73000000001,96.81869687848177,108.77640218569375,69.5
GKLHE8100T,2025-04-04 13:54:00,Operating,537.9,12392.5,707.2,710.9,724.5,726.5,723.3,725.9,724.5,639.7,590.8,601.9,0,0,0,0,0,0,22.1,22.1,21.5,21.1,20.8,10.5,10.5,10.6,10.1,9.5,0,0,0,0,0,0,15629.1,15710.8,15576.7,15329.1,15044.6,7621.9,7607.2,6780.8,5967.0,5718.0,0,0,0,0,0,0,110998.4,480.0,10995.8,224.7,393.6,392.9,393.1,158.0,157.9,157.4,36024.0,35716.9,35698.3,228.0,226.2,226.8,50.0,106335.7,1,360.8,363.4,68.0,69.6,56.7,0,63.8,707.1,707.1,710.9,710.9,724.4,724.4,720.9,720.9,723.3,723.3,727.2,727.2,723.1,723.1,639.7,639.7,590.8,590.8,601.9,601.9,0,0,0,0,0,0,0,0,0,0,0,0,11.2,10.4,10.8,10.5,10.7,10.0,10.6,10.5,10.6,10.1,10.7,0,10.6,0,10.8,0,10.3,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,12.9,15.3,102.4,15.0,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7111，7248,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2150.9,60546.8,370.7,False,0,0,0,7919.5199999999995,7353.84,7677.72,7464.45,7751.079999999999,7244.0,7641.539999999999,7569.45,7666.98,7305.329999999999,7781.04,0.0,7664.86,0.0,6908.760000000001,0.0,6085.24,0.0,5898.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,109932.43,96.72823569896526,108.79546729211866,69.6
GKLHE8100T,2025-04-04 13:56:00,Operating,541.7,12396.4,709.1,717.5,727.8,723.1,722.2,720.6,727.1,648.7,589.3,600.6,0,0,0,0,0,0,21.9,21.8,21.3,21.1,20.8,10.5,10.4,10.5,10.0,9.5,0,0,0,0,0,0,15529.2,15641.5,15502.1,15257.4,15021.7,7566.3,7561.8,6811.3,5893.0,5705.7,0,0,0,0,0,0,110533.2,483.5,10999.3,224.8,393.5,392.6,393.3,157.3,157.2,156.9,35880.1,35511.4,35584.9,228.1,225.9,226.8,50.0,105886.9,1,361.0,363.4,68.0,69.4,56.7,0,63.8,708.8,708.8,717.5,717.5,727.9,727.9,727.7,727.7,722.3,722.3,725.2,725.2,731.7,731.7,648.3,648.3,589.3,589.3,600.6,600.6,0,0,0,0,0,0,0,0,0,0,0,0,11.1,10.3,10.6,10.4,10.6,10.0,10.4,10.4,10.6,10.0,10.7,0,10.5,0,10.6,0,10.3,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,43008,0,0,0,0,0,1032,62.9,59.5,3.4,14.9,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7042，7286,0，30，662，0，0，13750，1，70,0，0，0，0，0，0，0，0,-2139.2,60546.8,370.7,False,0,0,0,7867.679999999999,7300.64,7605.5,7462.0,7715.74,7279.0,7568.080000000001,7568.080000000001,7656.379999999999,7223.0,7759.64,0.0,7682.85,0.0,6871.98,0.0,6069.79,0.0,5825.82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,109456.18,96.73907859748074,108.81209178872327,69.4
